job_position_name,matched_score,predicted_score
Executive/ Sr. Executive -IT,0.683333333,0.7231855337423372
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.783333333,0.7231558480864372
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.85,0.7231231347171632
Asst. Manager/ Manger (Administrative),0.75,0.7230595016636895
Network Support Engineer,0.683333333,0.7230342108127534
Data Science Engineer,0.75,0.7230315975160128
Site Engineer,0.85,0.7230314041668298
Project Coordinator (Civil),0.736666667,0.7230004385391351
AI Engineer,0.783333333,0.722986138769082
Network Support Engineer,0.693333333,0.7229358557160768
Senior iOS Engineer,0.726666667,0.7229352860478685
Mechanical Designer,0.783333333,0.7229198047011806
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.716666667,0.7229073879191098
Data Science Engineer,0.273333333,0.722904501758679
Executive - VAT,0.65,0.7228634765925654
Data Science Engineer,0.75,0.7228578639602549
Data Science Engineer,0.683333333,0.7228502770732057
Data Science Engineer,0.65,0.722816582746035
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.626666667,0.7228009763454876
Senior iOS Engineer,0.75,0.7227921619101111
Management Trainee - Mechanical,0.76,0.7227691068540338
DevOps Engineer,0.783333333,0.7227460093163869
Sr.Officer / Executive - Internal Audit,0.85,0.7227439347661164
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.722628643276943
Senior iOS Engineer,0.783333333,0.7225959672635618
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.783333333,0.7225808905445787
Data Science Engineer,0.726666667,0.722580786692645
Network Support Engineer,0.683333333,0.7225213980910071
"Manager- Human Resource Management (HRM)
",0.683333333,0.7224813797332973
AI Engineer,0.783333333,0.722451952385055
Network Support Engineer,0.726666667,0.7224409775731312
Civil Engineer,0.85,0.7223631956442713
Executive/ Sr. Executive -IT,0.65,0.7223611042043013
DevOps Engineer,0.803333333,0.7223141722239195
Data Engineer,0.75,0.7222799742720424
DevOps Engineer,0.716666667,0.7222755673594006
Network Support Engineer,0.75,0.7222568151561772
Senior iOS Engineer,0.683333333,0.7222374045336593
Executive/ Sr. Executive -IT,0.77,0.7222337153666119
Data Engineer,0.716666667,0.7221782838190519
Data Engineer,0.76,0.7221568154826445
"Full Stack Developer (Python,React js)",0.85,0.72215245950785
"Manager- Human Resource Management (HRM)
",0.783333333,0.722132031480317
Data Engineer,0.783333333,0.7221005010596361
Executive/ Sr. Executive -IT,0.65,0.7220571849944012
Senior Software Engineer,0.683333333,0.7220285195633441
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.75,0.7220195457254031
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.793333333,0.7219739316124327
Management Trainee - Mechanical,0.783333333,0.7219712336018302
Network Support Engineer,0.65,0.7217983803319994
Network Support Engineer,0.736666667,0.721798314965822
"Full Stack Developer (Python,React js)",0.716666667,0.7217614406706216
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.686666667,0.7217603003441488
"Full Stack Developer (Python,React js)",0.716666667,0.7217469398586451
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.783333333,0.7217295044069105
AI Engineer,0.65,0.721655529902188
AI Engineer,0.716666667,0.7216548650036559
HR Officer,0.683333333,0.7216339542468019
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.803333333,0.7216267528169314
Database Administrator (DBA),0.85,0.721624015754492
Data Science Engineer,0.783333333,0.7215993405399497
Asst. Manager/ Manger (Administrative),0.716666667,0.7215524408108693
Executive/ Sr. Executive -IT,0.683333333,0.7215335333793612
Site Engineer,0.683333333,0.7215169730802712
Senior iOS Engineer,0.716666667,0.7215003079630528
Executive/ Sr. Executive -IT,0.716666667,0.7214764850837696
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.71,0.7214753858728833
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.816666667,0.7214677370871992
Executive/ Sr. Executive -IT,0.683333333,0.721448664658724
Executive - VAT,0.85,0.72142972385484
"Manager- Human Resource Management (HRM)
",0.683333333,0.7213670739021985
Intern (Generative AI Engineering - 2D/3D Image Generation),0.75,0.7213246567927685
DevOps Engineer,0.783333333,0.7212751663989596
Mechanical Engineer,0.44,0.7212544798297138
AI Engineer,0.85,0.7212037881742707
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.716666667,0.7211962855910623
Mechanical Designer,0.826666667,0.7211439954732558
AI Engineer,0.75,0.7211395298696278
Network Support Engineer,0.693333333,0.721102443058978
Senior Software Engineer,0.65,0.7210801000044834
Sr.Officer / Executive - Internal Audit,0.816666667,0.7210782853473817
"Full Stack Developer (Python,React js)",0.716666667,0.7210717283061017
HR Officer,0.783333333,0.7210633382540462
"Full Stack Developer (Python,React js)",0.65,0.7210567139503202
Data Science Engineer,0.716666667,0.7210384338529221
Mechanical Engineer,0.803333333,0.7210058923376104
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.693333333,0.7209623489459077
DevOps Engineer,0.783333333,0.7209613014769212
"Full Stack Developer (Python,React js)",0.716666667,0.7209379937355409
Senior Software Engineer,0.793333333,0.72093237812297
Intern (Generative AI Engineering - 2D/3D Image Generation),0.716666667,0.7208859764660872
Data Engineer,0.716666667,0.7208295142571597
Database Administrator (DBA),0.683333333,0.7208245849099831
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.75,0.720767433499408
"Manager- Human Resource Management (HRM)
",0.85,0.7207196372150705
Data Science Engineer,0.65,0.7207090095301847
Executive - VAT,0.77,0.7207024185042677
Site Engineer,0.816666667,0.7206819365298589
Sr.Officer / Executive - Internal Audit,0.35,0.7206600323462624
DevOps Engineer,0.85,0.7206540753647596
HR Officer,0.716666667,0.7206422000756125
Data Science Engineer,0.726666667,0.7206408522028388
Executive/ Sr. Executive -IT,0.783333333,0.720583077690516
Data Science Engineer,0.76,0.720571148624468
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.65,0.7205437082077802
Marketing Officer,0.77,0.7204628171662366
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.726666667,0.7204564468812561
Executive - VAT,0.85,0.720415239296404
Asst. Manager/ Manger (Administrative),0.76,0.7204127353777394
Senior iOS Engineer,0.816666667,0.7204073561325207
Mechanical Engineer,0.75,0.7203940570475083
Asst. Manager/ Manger (Administrative),0.75,0.7203825148470423
Network Support Engineer,0.683333333,0.7203674388010273
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.783333333,0.720334952220201
Mechanical Engineer,0.716666667,0.7203074338232537
Data Engineer,0.76,0.7202815016111
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.75,0.7202694637573577
Senior Software Engineer,0.816666667,0.720259525101318
DevOps Engineer,0.65,0.7202549229587022
Network Support Engineer,0.75,0.7202057223297273
"Full Stack Developer (Python,React js)",0.65,0.7202050196536891
AI Engineer,0.716666667,0.720050369116883
Executive - VAT,0.85,0.7200493497222283
Senior iOS Engineer,0.783333333,0.7200427845354648
Project Coordinator (Civil),0.65,0.7200384917733054
Senior Software Engineer,0.65,0.7200150506034286
"Full Stack Developer (Python,React js)",0.616666667,0.7199061608256755
Data Science Engineer,0.816666667,0.7198737863491121
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.76,0.7198639359241518
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7198272441277129
Project Coordinator (Civil),0.816666667,0.7197552311580404
Database Administrator (DBA),0.693333333,0.7196816811719295
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.75,0.7196366291781826
Project Coordinator (Civil),0.716666667,0.7196196754208718
DevOps Engineer,0.5,0.7196118527963502
Intern (Generative AI Engineering - 2D/3D Image Generation),0.65,0.7195958753742314
Senior Software Engineer,0.85,0.7195600004985185
Machine Learning (ML) Engineer,0.35,0.7195534345939164
"Full Stack Developer (Python,React js)",0.65,0.7195504676586497
Senior iOS Engineer,0.716666667,0.7194627608581476
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.75,0.719447639283469
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.716666667,0.7194307008527083
HR Officer,0.783333333,0.7193832789034758
Data Engineer,0.783333333,0.7193735694675131
Intern (Generative AI Engineering - 2D/3D Image Generation),0.816666667,0.7193525388139013
Project Coordinator (Civil),0.76,0.7192674676954494
Executive/ Sr. Executive -IT,0.693333333,0.71921682514051
Site Engineer,0.65,0.719188029089775
Data Science Engineer,0.736666667,0.7191678177539482
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7191437548385752
Executive/ Sr. Executive -IT,0.716666667,0.7191283236289769
Project Coordinator (Civil),0.816666667,0.7191237720131002
Asst. Manager/ Manger (Administrative),0.783333333,0.7191097588727954
Network Support Engineer,0.65,0.7190782905847456
Intern (Generative AI Engineering - 2D/3D Image Generation),0.75,0.7190447725303021
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.65,0.7190188673251104
Senior iOS Engineer,0.65,0.7190099155334128
Network Support Engineer,0.506666667,0.7189107398128873
Management Trainee - Mechanical,0.816666667,0.7188822868977166
"Manager- Human Resource Management (HRM)
",0.783333333,0.7188407426500762
Business Development Executive,0.683333333,0.7188143897062873
AI Engineer,0.816666667,0.7188050726780979
Database Administrator (DBA),0.716666667,0.7187401959579964
Sr.Officer / Executive - Internal Audit,0.76,0.718719460523372
AI Engineer,0.76,0.7187146913926162
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.65,0.7186746814030719
Executive/ Sr. Executive -IT,0.783333333,0.7186698549652584
Mechanical Designer,0.816666667,0.718666799676519
"Full Stack Developer (Python,React js)",0.716666667,0.7186270509496147
Site Engineer,0.826666667,0.7186151176097824
Network Support Engineer,0.706666667,0.7186121925259725
"Full Stack Developer (Python,React js)",0.65,0.7186016653088355
"Manager- Human Resource Management (HRM)
",0.783333333,0.7185457789243652
"Manager- Human Resource Management (HRM)
",0.816666667,0.7185195589748995
HR Officer,0.716666667,0.7185070669865941
Asst. Manager/ Manger (Administrative),0.716666667,0.7184958093456443
Data Engineer,0.716666667,0.7184697084415669
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.716666667,0.7184272839260716
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.7184158441503824
Senior iOS Engineer,0.683333333,0.7184116274309585
Business Development Executive,0.716666667,0.718406556745018
Data Science Engineer,0.826666667,0.7184047829903938
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.683333333,0.7183755242845739
AI Engineer,0.816666667,0.7183455683672566
Sr.Officer / Executive - Internal Audit,0.65,0.7183341987009674
Asst. Manager/ Manger (Administrative),0.76,0.7183142880446058
Senior Software Engineer,0.85,0.7182631005368006
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.75,0.7182144977412538
DevOps Engineer,0.803333333,0.7181956973941662
Executive/ Sr. Executive -IT,0.816666667,0.7181641807049508
Marketing Officer,0.76,0.7181514553232717
Data Science Engineer,0.85,0.7181441699499402
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.683333333,0.7181275684434023
Business Development Executive,0.85,0.7180622996806264
Sr.Officer / Executive - Internal Audit,0.6,0.7180102068702728
Intern (Generative AI Engineering - 2D/3D Image Generation),0.716666667,0.7179917233758469
Project Coordinator (Civil),0.716666667,0.7179682911431741
Asst. Manager/ Manger (Administrative),0.76,0.7179622382124873
Network Support Engineer,0.65,0.717938353933029
Executive/ Sr. Executive -IT,0.693333333,0.7179250925853651
HR Officer,0.65,0.717869827185618
Database Administrator (DBA),0.693333333,0.7178459845705021
AI Engineer,0.85,0.7178444042881964
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.85,0.7178382965901607
Network Support Engineer,0.716666667,0.7178361619331192
Executive/ Sr. Executive -IT,0.65,0.7177511959240248
Senior iOS Engineer,0.716666667,0.71772159285492
Senior Software Engineer,0.783333333,0.7177160398974155
"Manager- Human Resource Management (HRM)
",0.85,0.7177001706055378
Executive/ Sr. Executive -IT,0.783333333,0.7176717569238145
Mechanical Engineer,0.816666667,0.7176622687822067
Civil Engineer,0.85,0.7176101940080131
Data Engineer,0.793333333,0.7175957380753282
DevOps Engineer,0.85,0.7175533069730614
AI Engineer,0.793222,0.717536040706387
Data Engineer,0.673333333,0.7174957353546333
Senior iOS Engineer,0.633333333,0.7174708278029418
Sr.Officer / Executive - Internal Audit,0.783333333,0.7174499330463356
Network Support Engineer,0.65,0.7174376805806346
Mechanical Designer,0.816666667,0.7174348030952353
Network Support Engineer,0.683333333,0.7174165077342429
Mechanical Engineer,0.706666667,0.7174009883539156
AI Engineer,0.716666667,0.7173746029066628
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.826666667,0.7173497800016672
Executive - VAT,0.65,0.7173481616415152
Executive/ Sr. Executive -IT,0.76,0.7173326002286561
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.65,0.7172866831944313
Sr.Officer / Executive - Internal Audit,0.783333333,0.7172542726449693
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.65,0.7172278131144516
Database Administrator (DBA),0.65,0.7172205643476374
Project Coordinator (Civil),0.683333333,0.7172131655152061
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7172002899242288
Project Coordinator (Civil),0.683333333,0.7171587284095127
Senior iOS Engineer,0.76,0.7171170012875516
Asst. Manager/ Manger (Administrative),0.75,0.7170551561667018
HR Officer,0.45,0.717020446081982
"Full Stack Developer (Python,React js)",0.716666667,0.7169991923988848
Data Engineer,0.783333333,0.7169453085693146
Data Science Engineer,0.816666667,0.7169127083774041
Network Support Engineer,0.716666667,0.7168833873927715
Project Coordinator (Civil),0.783333333,0.7168395551196568
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7168106770115179
Mechanical Designer,0.783333333,0.7168068238234172
Senior Software Engineer,0.716666667,0.7167823914848139
Executive/ Sr. Executive -IT,0.65,0.7167659566572568
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.736666667,0.7167457303513077
Senior iOS Engineer,0.816666667,0.7167393543231676
Sr.Officer / Executive - Internal Audit,0.693333333,0.7167230943478445
Asst. Manager/ Manger (Administrative),0.75,0.7167223302387985
Asst. Manager/ Manger (Administrative),0.716666667,0.7167220478767636
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.65,0.7167069689210361
Data Engineer,0.816666667,0.71663576534935
Intern (Generative AI Engineering - 2D/3D Image Generation),0.76,0.7166280424566195
Asst. Manager/ Manger (Administrative),0.716666667,0.7166065940171283
"Manager- Human Resource Management (HRM)
",0.816666667,0.7165665350939522
Business Development Executive,0.716666667,0.7165372320163247
Intern (Generative AI Engineering - 2D/3D Image Generation),0.85,0.7165048389851765
Data Science Engineer,0.75,0.7164505517444612
Senior iOS Engineer,0.65,0.7164486714139139
AI Engineer,0.75,0.7164442780117443
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.583333333,0.7164234534732762
Site Engineer,0.716666667,0.7163892435691376
Network Support Engineer,0.716666667,0.7163865932502815
Network Support Engineer,0.65,0.7163781757995213
Executive/ Sr. Executive -IT,0.65,0.7163498492953769
Site Engineer,0.65,0.7163264590565942
Executive/ Sr. Executive -IT,0.736666667,0.7162998180457553
Management Trainee - Mechanical,0.716666667,0.7162526964680458
Data Science Engineer,0.716666667,0.7161814570044726
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.75,0.7161761438402415
Executive - VAT,0.816666667,0.7161366425961324
Network Support Engineer,0.75,0.7161129630983079
Network Support Engineer,0.85,0.7161110189377043
HR Officer,0.716666667,0.716078578902147
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.75,0.7160500505412516
Sr.Officer / Executive - Internal Audit,0.716666667,0.7160489668051014
Intern (Generative AI Engineering - 2D/3D Image Generation),0.716666667,0.7159766603245945
Project Coordinator (Civil),0.726666667,0.7159668204335834
DevOps Engineer,0.85,0.7159542296898422
"Manager- Human Resource Management (HRM)
",0.683333333,0.7159187249343316
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7158912339826347
DevOps Engineer,0.75,0.7158642396212838
Senior iOS Engineer,0.65,0.7158573650423954
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.65,0.7158521205237949
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.716666667,0.7158063955610944
Network Support Engineer,0.693333333,0.7157875213397951
"Manager- Human Resource Management (HRM)
",0.76,0.7157821774898796
"Full Stack Developer (Python,React js)",0.65,0.71568577908628
Database Administrator (DBA),0.55,0.7155701636486121
Machine Learning (ML) Engineer,0.683333,0.7155234774177383
Asst. Manager/ Manger (Administrative),0.643333333,0.7155197760304367
Senior iOS Engineer,0.716666667,0.7155162541771204
"Full Stack Developer (Python,React js)",0.683333333,0.7154643662672294
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.85,0.7154623664526497
HR Officer,0.85,0.715444645713369
DevOps Engineer,0.816666667,0.7154353601900364
Asst. Manager/ Manger (Administrative),0.75,0.7154047930413624
Civil Engineer,0.65,0.7153818856105606
Machine Learning (ML) Engineer,0.65,0.7153730153183427
Data Science Engineer,0.683333333,0.7153458747696604
AI Engineer,0.816666667,0.7153443863457083
Data Engineer,0.726666667,0.7153132333890008
Senior iOS Engineer,0.683333333,0.71526591595723
"Full Stack Developer (Python,React js)",0.65,0.7152506105843319
HR Officer,0.683333333,0.7152029467387424
"Manager- Human Resource Management (HRM)
",0.783333333,0.7151839258174807
Senior iOS Engineer,0.85,0.7151488091639941
Executive/ Sr. Executive -IT,0.65,0.7151183561350639
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.85,0.7151179885496061
Data Science Engineer,0.683333333,0.7150450132797671
Asst. Manager/ Manger (Administrative),0.65,0.7150315813290129
AI Engineer,0.75,0.715003659058578
Executive/ Sr. Executive -IT,0.65,0.7149768016591721
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7148543186934123
HR Officer,0.783333333,0.7148203610387239
"Manager- Human Resource Management (HRM)
",0.829666667,0.7148152249729118
Project Coordinator (Civil),0.65,0.714771571372828
Data Engineer,0.75,0.7147687868013448
Executive/ Sr. Executive -IT,0.65,0.714758209017887
Asst. Manager/ Manger (Administrative),0.65,0.7147432592700677
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7146857725159507
Sr.Officer / Executive - Internal Audit,0.716666667,0.7146599518370444
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.726666667,0.7146488128548173
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.65,0.7146067163011615
Data Engineer,0.75,0.7145845049821027
AI Engineer,0.75,0.7144658987969172
Data Science Engineer,0.716666667,0.7144484623436232
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.736666667,0.7144352687295452
Data Science Engineer,0.716666667,0.7144085444597472
Asst. Manager/ Manger (Administrative),0.716666667,0.7143928402075264
Senior Software Engineer,0.783333333,0.7143606950215955
AI Engineer,0.783333333,0.7143549124149086
Project Coordinator (Civil),0.716666,0.7143411356310037
Senior iOS Engineer,0.85,0.7143291790348442
Sr.Officer / Executive - Internal Audit,0.85,0.7143066536781935
Project Coordinator (Civil),0.65,0.7143001487004927
Data Science Engineer,0.706666,0.7142551201055388
Executive - VAT,0.62,0.7142351842668753
Network Support Engineer,0.76,0.7142199363521498
HR Officer,0.75,0.7142076530349969
"Manager- Human Resource Management (HRM)
",0.783333333,0.7141994750894572
Machine Learning (ML) Engineer,0.683333333,0.7141242156578269
"Manager- Human Resource Management (HRM)
",0.85,0.7140866696100138
Senior iOS Engineer,0.783333333,0.7140717127606224
Asst. Manager/ Manger (Administrative),0.643333333,0.7140484441016892
"Full Stack Developer (Python,React js)",0.65,0.7140420182288997
"Manager- Human Resource Management (HRM)
",0.55,0.713940591921072
Network Support Engineer,0.76,0.7139342547210791
Intern (Generative AI Engineering - 2D/3D Image Generation),0.75,0.7139166406667607
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.65,0.7138459368236386
Data Science Engineer,0.826666667,0.7138377159458167
Sr.Officer / Executive - Internal Audit,0.85,0.7137905444351391
Database Administrator (DBA),0.716666667,0.7136485825954123
Executive/ Sr. Executive -IT,0.716666667,0.7136473319848173
Network Support Engineer,0.683333333,0.7136320973635428
Senior iOS Engineer,0.816666667,0.713559553050575
"Full Stack Developer (Python,React js)",0.65,0.7134266027732253
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.906666667,0.7134006529027208
Management Trainee - Mechanical,0.583333333,0.7133768648881585
DevOps Engineer,0.783333333,0.7133086714745448
DevOps Engineer,0.716666667,0.7132966459466149
Senior iOS Engineer,0.683333333,0.713260229291137
Civil Engineer,0.65,0.7132428350683223
Senior iOS Engineer,0.783333333,0.7132205438129897
Asst. Manager/ Manger (Administrative),0.716666667,0.7132001702937744
DevOps Engineer,0.576666667,0.7131694724121875
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.716666667,0.713145274166715
Executive/ Sr. Executive -IT,0.76,0.713128365437248
Data Engineer,0.726666667,0.7130993413176353
Senior Software Engineer,0.783333333,0.7130944291395316
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.683333333,0.7130915253152807
AI Engineer,0.683333333,0.7130871473290405
Network Support Engineer,0.586666,0.7130830989853122
DevOps Engineer,0.75,0.7130686642224471
Executive/ Sr. Executive -IT,0.716666667,0.7130543267729446
Intern (Generative AI Engineering - 2D/3D Image Generation),0.783333333,0.7130533201240298
"Full Stack Developer (Python,React js)",0.783333333,0.7130291073160088
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.676666667,0.7130257886905793
Sr.Officer / Executive - Internal Audit,0.75,0.7130159116194937
"Full Stack Developer (Python,React js)",0.65,0.7130094394663851
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.683333333,0.7129906281516477
AI Engineer,0.683333333,0.7129877143655646
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.716666667,0.7129769358962742
AI Engineer,0.716666667,0.7129505732689858
Executive/ Sr. Executive -IT,0.783333333,0.7129444488414501
"Full Stack Developer (Python,React js)",0.85,0.712938328993182
Senior iOS Engineer,0.771666667,0.7129367270626725
"Full Stack Developer (Python,React js)",0.85,0.7129304731888692
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.65,0.7129180445722044
Machine Learning (ML) Engineer,0.716666667,0.7129034965559966
Executive/ Sr. Executive -IT,0.76,0.7128624193519495
"Manager- Human Resource Management (HRM)
",0.75,0.7128553908556244
Senior iOS Engineer,0.65,0.7128478596848217
DevOps Engineer,0.653333333,0.712846834504365
Executive/ Sr. Executive -IT,0.783333333,0.7128466494995085
Database Administrator (DBA),0.65,0.7128406874044996
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.683333333,0.7127763392584662
Executive/ Sr. Executive -IT,0.816666667,0.712769617907452
Machine Learning (ML) Engineer,0.65,0.7127402971682567
"Manager- Human Resource Management (HRM)
",0.76,0.7126469532667298
Data Science Engineer,0.65,0.7124702118292258
DevOps Engineer,0.816666667,0.7124408088543408
Senior iOS Engineer,0.75,0.7124397114243739
Executive/ Sr. Executive -IT,0.65,0.7124379867807495
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.65,0.7124239798284545
Sr.Officer / Executive - Internal Audit,0.783333333,0.7123494370117378
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.613333333,0.7123347638712463
Executive/ Sr. Executive -IT,0.693333333,0.7122225437073937
Intern (Generative AI Engineering - 2D/3D Image Generation),0.65,0.7121863215147175
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.65,0.71216294421825
"Manager- Human Resource Management (HRM)
",0.77,0.7121487518675834
Network Support Engineer,0.76,0.7121286774997198
Senior Software Engineer,0.75,0.7121131790141766
Executive - VAT,0.85,0.7120406915159208
Executive/ Sr. Executive -IT,0.65,0.7120280045405974
Executive/ Sr. Executive -IT,0.683333333,0.7119896910036143
Mechanical Designer,0.726666667,0.7119717349232808
Senior iOS Engineer,0.75,0.711941077675609
Senior Software Engineer,0.65,0.7119241064497485
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.65,0.7119183974562412
Mechanical Designer,0.683333333,0.7118185257280034
Asst. Manager/ Manger (Administrative),0.65,0.7118110030244699
Sr.Officer / Executive - Internal Audit,0.683333,0.7117934236120512
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.55,0.711792966642748
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.683333333,0.711634934249903
Machine Learning (ML) Engineer,0.6,0.7116206402174118
Site Engineer,0.75,0.7116094567126221
Asst. Manager/ Manger (Administrative),0.583333333,0.7115214394778252
Data Engineer,0.716666667,0.7114877062863432
Asst. Manager/ Manger (Administrative),0.693333333,0.7114493910451587
Asst. Manager/ Manger (Administrative),0.683333333,0.7114034038363214
Site Engineer,0.716666667,0.7114013866918106
"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",0.783333333,0.7114012159320574
Machine Learning (ML) Engineer,0.6,0.7113361030048916
Senior iOS Engineer,0.65,0.7113260942754862
"Full Stack Developer (Python,React js)",0.65,0.7112709917888934
Head of Internal Control & Compliance (ICC) - SEVP/DMD,0.85,0.7111339184320881
"Full Stack Developer (Python,React js)",0.85,0.7110935095994626
Asst. Manager/ Manger (Administrative),0.75,0.7110841721060513
Civil Engineer,0.816666667,0.7110756198537477
Senior Software Engineer,0.75,0.7110436937687897
AI Engineer,0.826666667,0.7110328426858963
Network Support Engineer,0.726666667,0.7109669466952355
Data Science Engineer,0.65,0.7109573872089701
DevOps Engineer,0.85,0.7108977088842731
Executive/ Sr. Executive -IT,0.683333333,0.7108952179748477
Sr.Officer / Executive - Internal Audit,0.65,0.7107868413971802
Sr.Officer / Executive - Internal Audit,0.783333333,0.7107392063532962
Asst. Manager/ Manger (Administrative),0.716666667,0.710729937294715
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.716666667,0.7107275335841637
Senior iOS Engineer,0.683333333,0.71067324019403
Senior iOS Engineer,0.716666667,0.7106454094857234
Data Engineer,0.783333333,0.7106433626037014
Network Support Engineer,0.703333333,0.7106058726920604
Senior iOS Engineer,0.783333333,0.7105474923756596
Business Development Executive,0.816666667,0.7105357569313585
Data Engineer,0.55,0.7105232847310385
Executive/ Sr. Executive -IT,0.716666667,0.7105175653513456
Senior iOS Engineer,0.65,0.7104964835797741
Project Coordinator (Civil),0.683333333,0.7104729409977023
Network Support Engineer,0.716666667,0.7104325719348937
Senior iOS Engineer,0.716666667,0.7103957758055542
Civil Engineer,0.85,0.7102919017438417
"Full Stack Developer (Python,React js)",0.716666667,0.710290828061434
Executive - VAT,0.75,0.7102611379622635
Database Administrator (DBA),0.683333333,0.7102233196963271
Intern (Generative AI Engineering - 2D/3D Image Generation),0.626666667,0.7102163738575826
"Full Stack Developer (Python,React js)",0.816666667,0.7101027965786977
"Executive/ Senior Executive- Trade Marketing, Hygiene Products",0.716666667,0.7101027319565788
Management Trainee - Mechanical,0.783333333,0.710095923543177
HR Officer,0.716666667,0.7100885637156037
Site Engineer,0.75,0.7100425177430607
Intern (Generative AI Engineering - 2D/3D Image Generation),0.716666667,0.7099805927485606
Sr.Officer / Executive - Internal Audit,0.75,0.7099736573121229
Network Support Engineer,0.65,0.7099529086238878
Civil Engineer,0.783333333,0.7098722880343268
Machine Learning (ML) Engineer,0.75,0.7098231372967395
Civil Engineer,0.583333333,0.7098108975763912
Data Science Engineer,0.736666667,0.7097814140315112
Executive - VAT,0.85,0.709748742903459
Project Coordinator (Civil),0.683333333,0.7096472685997546
